sample	xhet	inferred	supplied
sample_08961	0.255457	NA	2
sample_08962	0.009299	NA	1
sample_08963	0.007261	NA	1
sample_08964	0.25927	NA	2
sample_08965	0.252644	NA	2
sample_08966	0.240937	NA	2
sample_08967	0.01026	NA	1
sample_08968	0.272562	NA	2
sample_08969	0.010175	NA	1
sample_08970	0.010496	NA	1
sample_08971	0.286019	NA	2
sample_08972	0.01036	NA	1
sample_08973	0.007634	NA	1
sample_08974	0.009849	NA	1
sample_08975	0.012514	NA	1
sample_08976	0.262291	NA	2
sample_08977	0.011392	NA	1
sample_08978	0.264413	NA	2
sample_08979	0.010323	NA	1
sample_08980	0.126593	NA	2
sample_08981	0.253832	NA	2
sample_08982	0.009121	NA	1
sample_08983	0.204231	NA	2
sample_08984	0.010805	NA	1
sample_08985	0.012017	NA	1
sample_08986	0.133314	NA	1
sample_08987	0.009966	NA	1
sample_08988	0.011654	NA	1
sample_08989	0.286928	NA	2
sample_08990	0.227351	NA	2
sample_08991	0.208408	NA	2
sample_08992	0.009269	NA	1
sample_08993	0.235289	NA	2
sample_08994	0.010654	NA	1
sample_08995	0.007221	NA	1
sample_08996	0.00978	NA	1
sample_08997	0.239463	NA	2
sample_08998	0.112651	NA	2
sample_08999	0.008491	NA	1
sample_09000	0.254323	NA	2
sample_09001	0.008907	NA	1
sample_09002	0.250526	NA	2
sample_09003	0.010741	NA	1
sample_09004	0.196034	NA	2
sample_09005	0.008908	NA	1
sample_09006	0.315852	NA	2
sample_09007	0.120033	NA	1
sample_09008	0.013189	NA	1
sample_09009	0.252629	NA	2
sample_09010	0.012427	NA	1
sample_09011	0.27693	NA	2
sample_09012	0.009813	NA	1
sample_09013	0.276589	NA	2
sample_09014	0.246526	NA	2
sample_09015	0.007079	NA	1
sample_09016	0.314893	NA	2
sample_09017	0.011133	NA	1
sample_09018	0.262561	NA	2
sample_09019	0.009743	NA	1
sample_09020	0.238813	NA	2
sample_09021	0.255779	NA	2
sample_09022	0.008864	NA	1
sample_09023	0.248468	NA	2
sample_09024	0.009211	NA	1
sample_09025	0.012239	NA	1
sample_09026	0.240838	NA	2
sample_09027	0.213396	NA	2
sample_09028	0.011974	NA	1
sample_09029	0.010283	NA	1
sample_09030	0.276914	NA	2
sample_09031	0.267202	NA	2
sample_09032	0.258904	NA	2
sample_09033	0.010796	NA	1
sample_09034	0.009474	NA	1
sample_09035	0.010168	NA	1
sample_09036	0.009603	NA	1
sample_09037	0.011183	NA	1
sample_09038	0.279818	NA	2
sample_09039	0.009684	NA	1
sample_09040	0.009927	NA	1
sample_09041	0.236296	NA	2
sample_09042	0.01055	NA	1
sample_09043	0.009668	NA	1
sample_09044	0.010685	NA	1
sample_09045	0.22806	NA	2
sample_09046	0.011034	NA	1
sample_09047	0.010286	NA	1
sample_09048	0.011921	NA	1
sample_09049	0.194425	NA	2
sample_09050	0.008289	NA	1
sample_09051	0.233514	NA	2
sample_09052	0.24772	NA	2
sample_09053	0.223281	NA	2
sample_09054	0.010125	NA	1
sample_09055	0.011069	NA	1
sample_09056	0.008595	NA	1
sample_09057	0.229465	NA	2
sample_09058	0.25362	NA	2
sample_09059	0.011962	NA	1
sample_09060	0.252587	NA	2
sample_09061	0.009933	NA	1
sample_09062	0.007022	NA	1
sample_09063	0.239806	NA	2
sample_09064	0.287205	NA	2
sample_09065	0.276837	NA	2
sample_09066	0.226884	NA	2
sample_09067	0.007116	NA	1
sample_09068	0.010974	NA	1
sample_09069	0.209447	NA	2
sample_09070	0.221395	NA	2
sample_09071	0.009826	NA	1
sample_09072	0.214701	NA	2
sample_09073	0.007176	NA	1
sample_09074	0.134121	NA	2
sample_09075	0.298259	NA	2
sample_09076	0.258529	NA	2
sample_09077	0.009171	NA	1
sample_09078	0.008451	NA	1
sample_09079	0.280333	NA	2
sample_09080	0.01001	NA	1
sample_09081	0.249272	NA	2
sample_09082	0.008152	NA	1
sample_09083	0.254048	NA	2
sample_09084	0.233773	NA	2
sample_09085	0.010125	NA	1
sample_09086	0.283282	NA	2
sample_09087	0.220158	NA	2
sample_09088	0.288777	NA	2
sample_09089	0.120656	NA	1
sample_09090	0.23831	NA	2
sample_09091	0.236756	NA	2
sample_09092	0.010215	NA	1
sample_09093	0.008358	NA	1
sample_09094	0.010432	NA	1
sample_09095	0.011266	NA	1
sample_09096	0.296075	NA	2
sample_09097	0.261139	NA	2
sample_09098	0.106062	NA	2
sample_09099	0.123609	NA	1
sample_09100	0.010035	NA	1
sample_09101	0.272113	NA	2
sample_09102	0.30448	NA	2
sample_09103	0.010296	NA	1
sample_09104	0.314391	NA	2
sample_09105	0.237803	NA	2
sample_09106	0.008482	NA	1
sample_09107	0.276366	NA	2
sample_09108	0.011105	NA	1
sample_09109	0.292211	NA	2
sample_09110	0.202129	NA	2
sample_09111	0.137027	NA	2
sample_09112	0.012262	NA	1
sample_09113	0.006997	NA	1
sample_09114	0.249491	NA	2
sample_09115	0.281718	NA	2
sample_09116	0.007377	NA	1
sample_09117	0.011273	NA	1
sample_09118	0.010726	NA	1
sample_09119	0.246416	NA	2
sample_09120	0.009201	NA	1
sample_09121	0.008644	NA	1
sample_09122	0.011382	NA	1
sample_09123	0.250307	NA	2
sample_09124	0.260302	NA	2
sample_09125	0.260033	NA	2
sample_09126	0.291546	NA	2
sample_09127	0.27817	NA	2
sample_09128	0.231883	NA	2
sample_09129	0.009602	NA	1
sample_09130	0.260806	NA	2
sample_09131	0.286991	NA	2
sample_09132	0.293588	NA	2
sample_09133	0.119383	NA	2
sample_09134	0.00868	NA	1
sample_09135	0.252125	NA	2
sample_09136	0.208949	NA	2
sample_09137	0.284892	NA	2
sample_09138	0.009074	NA	1
sample_09139	0.314099	NA	2
sample_09140	0.007618	NA	1
sample_09141	0.127326	NA	1
sample_09142	0.007753	NA	1
sample_09143	0.008924	NA	1
sample_09144	0.230565	NA	2
sample_09145	0.009927	NA	1
sample_09146	0.262515	NA	2
sample_09147	0.009047	NA	1
sample_09148	0.011031	NA	1
sample_09149	0.123185	NA	2
sample_09150	0.275537	NA	2
sample_09151	0.010323	NA	1
sample_09152	0.28524	NA	2
sample_09153	0.243936	NA	2
sample_09154	0.294006	NA	2
sample_09155	0.011113	NA	1
sample_09156	0.23389	NA	2
sample_09157	0.109945	NA	2
sample_09158	0.264484	NA	2
sample_09159	0.231315	NA	2
sample_09160	0.009316	NA	1
sample_09161	0.010243	NA	1
sample_09162	0.228849	NA	2
sample_09163	0.011102	NA	1
sample_09164	0.009311	NA	1
sample_09165	0.009492	NA	1
sample_09166	0.00936	NA	1
sample_09167	0.248552	NA	2
sample_09168	0.244608	NA	2
sample_09169	0.008207	NA	1
sample_09170	0.26236	NA	2
sample_09171	0.010515	NA	1
sample_09172	0.00778	NA	1
sample_09173	0.011184	NA	1
sample_09174	0.292753	NA	2
sample_09175	0.231875	NA	2
sample_09176	0.239965	NA	2
sample_09177	0.008105	NA	1
sample_09178	0.009795	NA	1
sample_09179	0.225107	NA	2
sample_09180	0.009472	NA	1
sample_09181	0.010626	NA	1
sample_09182	0.273685	NA	2
sample_09183	0.011252	NA	1
sample_09184	0.240132	NA	2
sample_09185	0.281465	NA	2
sample_09186	0.259325	NA	2
sample_09187	0.010081	NA	1
sample_09188	0.240907	NA	2
sample_09189	0.246874	NA	2
sample_09190	0.219923	NA	2
sample_09191	0.235016	NA	2
sample_09192	0.254949	NA	2
sample_09193	0.00778	NA	1
sample_09194	0.269898	NA	2
sample_09195	0.01053	NA	1
sample_09196	0.208227	NA	2
sample_09197	0.250513	NA	2
sample_09198	0.007976	NA	1
sample_09199	0.234397	NA	2
sample_09200	0.087597	NA	2
sample_09201	0.00834	NA	1
sample_09202	0.009981	NA	1
sample_09203	0.549001	NA	2
sample_09204	0.011009	NA	1
sample_09205	0.012324	NA	1
sample_09206	0.262121	NA	2
sample_09207	0.010056	NA	1
sample_09208	0.144619	NA	1
sample_09209	0.229204	NA	2
sample_09210	0.228049	NA	2
sample_09211	0.272846	NA	2
sample_09212	0.011124	NA	1
sample_09213	0.237882	NA	2
sample_09214	0.009518	NA	1
sample_09215	0.295742	NA	2
sample_09216	0.19481	NA	2
sample_09217	0.009462	NA	1
sample_09218	0.294684	NA	2
sample_09219	0.244972	NA	2
sample_09220	0.253505	NA	2
sample_09221	0.276785	NA	2
sample_09222	0.008928	NA	1
sample_09223	0.267226	NA	2
sample_09224	0.199398	NA	2
sample_09225	0.236554	NA	2
sample_09226	0.010585	NA	1
sample_09227	0.008808	NA	1
sample_09228	0.010266	NA	1
sample_09229	0.010251	NA	1
sample_09230	0.008748	NA	1
sample_09231	0.010475	NA	1
sample_09232	0.240365	NA	2
sample_09233	0.008644	NA	1
sample_09234	0.011812	NA	1
sample_09235	0.214822	NA	2
sample_09236	0.192526	NA	2
sample_09237	0.010392	NA	1
sample_09238	0.262899	NA	2
sample_09239	0.242354	NA	2
sample_09240	0.11901	NA	2
sample_09241	0.242242	NA	2
sample_09242	0.27124	NA	2
sample_09243	0.0095	NA	1
sample_09244	0.283995	NA	2
sample_09245	0.256056	NA	2
sample_09246	0.225456	NA	2
sample_09247	0.202065	NA	2
sample_09248	0.009334	NA	1
sample_09249	0.267058	NA	2
sample_09250	0.009748	NA	1
sample_09251	0.291408	NA	2
sample_09252	0.254169	NA	2
sample_09253	0.187826	NA	2
sample_09254	0.258585	NA	2
sample_09255	0.009476	NA	1
sample_09256	0.246065	NA	2
sample_09257	0.249023	NA	2
sample_09258	0.007262	NA	1
sample_09259	0.008423	NA	1
sample_09260	0.012109	NA	1
sample_09261	0.008457	NA	1
sample_09262	0.011374	NA	1
sample_09263	0.005887	NA	1
sample_09264	0.008918	NA	1
sample_09265	0.009763	NA	1
sample_09266	0.01007	NA	1
sample_09267	0.260215	NA	2
sample_09268	0.00809	NA	1
sample_09269	0.00658	NA	1
sample_09270	0.008739	NA	1
sample_09271	0.122256	NA	2
sample_09272	0.243812	NA	2
sample_09273	0.007779	NA	1
sample_09274	0.012077	NA	1
sample_09275	0.008175	NA	1
sample_09276	0.254011	NA	2
sample_09277	0.268174	NA	2
sample_09278	0.244244	NA	2
sample_09279	0.009319	NA	1
sample_09280	0.01026	NA	1
sample_09281	0.270691	NA	2
sample_09282	0.217432	NA	2
sample_09283	0.011353	NA	1
sample_09284	0.108624	NA	1
sample_09285	0.009864	NA	1
sample_09286	0.010833	NA	1
sample_09287	0.009309	NA	1
sample_09288	0.281863	NA	2
sample_09289	0.009914	NA	1
sample_09290	0.229055	NA	2
sample_09291	0.229211	NA	2
sample_09292	0.011374	NA	1
sample_09293	0.224661	NA	2
sample_09294	0.012421	NA	1
sample_09295	0.313082	NA	2
sample_09296	0.229383	NA	2
sample_09297	0.010131	NA	1
sample_09298	0.306215	NA	2
sample_09299	0.266968	NA	2
sample_09300	0.242362	NA	2
sample_09301	0.204183	NA	2
sample_09302	0.010253	NA	1
sample_09303	0.009106	NA	1
sample_09304	0.270271	NA	2
sample_09305	0.007743	NA	1
sample_09306	0.010736	NA	1
sample_09307	0.009256	NA	1
sample_09308	0.25707	NA	2
sample_09309	0.007798	NA	1
sample_09310	0.22974	NA	2
sample_09311	0.24964	NA	2
sample_09312	0.225988	NA	2
sample_09313	0.013368	NA	1
sample_09314	0.013674	NA	1
sample_09315	0.012016	NA	1
sample_09316	0.253203	NA	2
sample_09317	0.012834	NA	1
sample_09318	0.195928	NA	2
sample_09319	0.010978	NA	1
sample_09320	0.007629	NA	1
sample_09321	0.011111	NA	1
sample_09322	0.010715	NA	1
sample_09323	0.010573	NA	1
sample_09324	0.010097	NA	1
sample_09325	0.274246	NA	2
sample_09326	0.006766	NA	1
sample_09327	0.317718	NA	2
sample_09328	0.278344	NA	2
sample_09329	0.231312	NA	2
sample_09330	0.009748	NA	1
sample_09331	0.009371	NA	1
sample_09332	0.257953	NA	2
sample_09333	0.008676	NA	1
sample_09334	0.011753	NA	1
sample_09335	0.168987	NA	2
sample_09336	0.253106	NA	2
sample_09337	0.011792	NA	1
sample_09338	0.283047	NA	2
sample_09339	0.009445	NA	1
sample_09340	0.010462	NA	1
sample_09341	0.101284	NA	1
sample_09342	0.293759	NA	2
sample_09343	0.009243	NA	1
sample_09344	0.008451	NA	1
sample_09345	0.20039	NA	2
sample_09346	0.258793	NA	2
sample_09347	0.269787	NA	2
sample_09348	0.014348	NA	1
sample_09349	0.229627	NA	2
sample_09350	0.00881	NA	1
sample_09351	0.212131	NA	2
sample_09352	0.007155	NA	1
sample_09353	0.247812	NA	2
sample_09354	0.30857	NA	2
sample_09355	0.008157	NA	1
sample_09356	0.013643	NA	1
sample_09357	0.237691	NA	2
sample_09358	0.487574	NA	2
sample_09359	0.008257	NA	1
sample_09360	0.257872	NA	2
sample_09361	0.008855	NA	1
sample_09362	0.237278	NA	2
sample_09363	0.316022	NA	2
sample_09364	0.220921	NA	2
sample_09365	0.01049	NA	1
sample_09366	0.1229	NA	1
sample_09367	0.221308	NA	2
sample_09368	0.302656	NA	2
sample_09369	0.322159	NA	2
sample_09370	0.01038	NA	1
sample_09371	0.275567	NA	2
sample_09372	0.009944	NA	1
sample_09373	0.265777	NA	2
sample_09374	0.009654	NA	1
sample_09375	0.009694	NA	1
sample_09376	0.010756	NA	1
sample_09377	0.009239	NA	1
sample_09378	0.316602	NA	2
sample_09379	0.012734	NA	1
sample_09380	0.255183	NA	2
sample_09381	0.190228	NA	2
sample_09382	0.218803	NA	2
sample_09383	0.242114	NA	2
sample_09384	0.248027	NA	2
sample_09385	0.207466	NA	2
sample_09386	0.010113	NA	1
sample_09387	0.010472	NA	1
sample_09388	0.112553	NA	2
sample_09389	0.21212	NA	2
sample_09390	0.010053	NA	1
sample_09391	0.227086	NA	2
sample_09392	0.25334	NA	2
sample_09393	0.193955	NA	2
sample_09394	0.008655	NA	1
sample_09395	0.263469	NA	2
sample_09396	0.26814	NA	2
sample_09397	0.29092	NA	2
sample_09398	0.010775	NA	1
sample_09399	0.213146	NA	2
sample_09400	0.008258	NA	1
sample_09401	0.009971	NA	1
sample_09402	0.200854	NA	2
sample_09403	0.260554	NA	2
sample_09404	0.317546	NA	2
sample_09405	0.120298	NA	1
sample_09406	0.011557	NA	1
sample_09407	0.237656	NA	2
sample_09408	0.009412	NA	1
sample_09409	0.009517	NA	1
sample_09410	0.011657	NA	1
sample_09411	0.234823	NA	2
sample_09412	0.007814	NA	1
sample_09413	0.010361	NA	1
sample_09414	0.259448	NA	2
sample_09415	0.219984	NA	2
sample_09416	0.008699	NA	1
sample_09417	0.232871	NA	2
sample_09418	0.009919	NA	1
sample_09419	0.291084	NA	2
sample_09420	0.010241	NA	1
sample_09421	0.221917	NA	2
sample_09422	0.009413	NA	1
sample_09423	0.009565	NA	1
sample_09424	0.279125	NA	2
sample_09425	0.009703	NA	1
sample_09426	0.009136	NA	1
sample_09427	0.257812	NA	2
sample_09428	0.244194	NA	2
sample_09429	0.011143	NA	1
sample_09430	0.011892	NA	1
sample_09431	0.00817	NA	1
sample_09432	0.271901	NA	2
sample_09433	0.007658	NA	1
sample_09434	0.010117	NA	1
sample_09435	0.305816	NA	2
sample_09436	0.222424	NA	2
sample_09437	0.18722	NA	2
sample_09438	0.236497	NA	2
sample_09439	0.246084	NA	2
sample_09440	0.007882	NA	1
sample_09441	0.009729	NA	1
sample_09442	0.250981	NA	2
sample_09443	0.010256	NA	1
sample_09444	0.219677	NA	2
sample_09445	0.010131	NA	1
sample_09446	0.010332	NA	1
sample_09447	0.289987	NA	2
sample_09448	0.255872	NA	2
sample_09449	0.251446	NA	2
sample_09450	0.252007	NA	2
sample_09451	0.268263	NA	2
sample_09452	0.259552	NA	2
sample_09453	0.012086	NA	1
sample_09454	0.010878	NA	1
sample_09455	0.268957	NA	2
sample_09456	0.223905	NA	2
sample_09457	0.253359	NA	2
sample_09458	0.22802	NA	2
sample_09459	0.240722	NA	2
sample_09460	0.113149	NA	1
sample_09461	0.009879	NA	1
sample_09462	0.010265	NA	1
sample_09463	0.009046	NA	1
sample_09464	0.011207	NA	1
sample_09465	0.292943	NA	2
sample_09466	0.008932	NA	1
sample_09467	0.011427	NA	1
sample_09468	0.255196	NA	2
sample_09469	0.292331	NA	2
sample_09470	0.014263	NA	1
sample_09471	0.232204	NA	2
sample_09472	0.123682	NA	1
sample_09473	0.009465	NA	1
sample_09474	0.24145	NA	2
sample_09475	0.01065	NA	1
sample_09476	0.01118	NA	1
sample_09477	0.012733	NA	1
sample_09478	0.270384	NA	2
sample_09479	0.011171	NA	1
sample_09480	0.010524	NA	1
sample_09481	0.254747	NA	2
sample_09482	0.010511	NA	1
sample_09483	0.237201	NA	2
sample_09484	0.010151	NA	1
sample_09485	0.009944	NA	1
sample_09486	0.273328	NA	2
sample_09487	0.313293	NA	2
sample_09488	0.225937	NA	2
sample_09489	0.008996	NA	1
sample_09490	0.208889	NA	2
sample_09491	0.186916	NA	2
sample_09492	0.011437	NA	1
sample_09493	0.259038	NA	2
sample_09494	0.232036	NA	2
sample_09495	0.114624	NA	1
sample_09496	0.252698	NA	2
sample_09497	0.011271	NA	1
sample_09498	0.011934	NA	1
sample_09499	0.012443	NA	1
sample_09500	0.259746	NA	2
sample_09501	0.011759	NA	1
sample_09502	0.252143	NA	2
sample_09503	0.310166	NA	2
sample_09504	0.010719	NA	1
sample_09505	0.010326	NA	1
sample_09506	0.00952	NA	1
sample_09507	0.273069	NA	2
sample_09508	0.009872	NA	1
sample_09509	0.01117	NA	1
sample_09510	0.234179	NA	2
sample_09511	0.009903	NA	1
sample_09512	0.009013	NA	1
sample_09513	0.007593	NA	1
sample_09514	0.247974	NA	2
sample_09515	0.009235	NA	1
sample_09516	0.01083	NA	1
sample_09517	0.009404	NA	1
sample_09518	0.00997	NA	1
sample_09519	0.011509	NA	1
sample_09520	0.271786	NA	2
sample_09521	0.099992	NA	2
sample_09522	0.219791	NA	2
sample_09523	0.009648	NA	1
sample_09524	0.228529	NA	2
sample_09525	0.012072	NA	1
sample_09526	0.258252	NA	2
sample_09527	0.227887	NA	2
sample_09528	0.115988	NA	1
sample_09529	0.237095	NA	2
sample_09530	0.010803	NA	1
sample_09531	0.012595	NA	1
sample_09532	0.204381	NA	2
sample_09533	0.228959	NA	2
sample_09534	0.256921	NA	2
sample_09535	0.219806	NA	2
sample_09536	0.011061	NA	1
sample_09537	0.008671	NA	1
sample_09538	0.272399	NA	2
sample_09539	0.007104	NA	1
sample_09540	0.009241	NA	1
sample_09541	0.312407	NA	2
sample_09542	0.01137	NA	1
sample_09543	0.011203	NA	1
sample_09544	0.009161	NA	1
sample_09545	0.00615	NA	1
sample_09546	0.221474	NA	2
sample_09547	0.269318	NA	2
sample_09548	0.264233	NA	2
sample_09549	0.253065	NA	2
sample_09550	0.233047	NA	2
sample_09551	0.258879	NA	2
sample_09552	0.299693	NA	2
sample_09553	0.011509	NA	1
sample_09554	0.103407	NA	1
sample_09555	0.236454	NA	2
sample_09556	0.253199	NA	2
sample_09557	0.125132	NA	2
sample_09558	0.250962	NA	2
sample_09559	0.288082	NA	2
sample_09560	0.338331	NA	2
sample_09561	0.011852	NA	1
sample_09562	0.008362	NA	1
sample_09563	0.011699	NA	1
sample_09564	0.22103	NA	2
sample_09565	0.208897	NA	2
sample_09566	0.010988	NA	1
sample_09567	0.269215	NA	2
sample_09568	0.010695	NA	1
sample_09569	0.229235	NA	2
sample_09570	0.010732	NA	1
sample_09571	0.200625	NA	2
sample_09572	0.011974	NA	1
sample_09573	0.011448	NA	1
sample_09574	0.010508	NA	1
sample_09575	0.009014	NA	1
sample_09576	0.098111	NA	2
sample_09577	0.0096	NA	1
sample_09578	0.013453	NA	1
sample_09579	0.010236	NA	1
sample_09580	0.299635	NA	2
sample_09581	0.007752	NA	1
sample_09582	0.010667	NA	1
sample_09583	0.262252	NA	2
sample_09584	0.011999	NA	1
sample_09585	0.277694	NA	2
sample_09586	0.279062	NA	2
sample_09587	0.221545	NA	2
sample_09588	0.217999	NA	2
sample_09589	0.011417	NA	1
sample_09590	0.01089	NA	1
sample_09591	0.009879	NA	1
sample_09592	0.007725	NA	1
sample_09593	0.250905	NA	2
sample_09594	0.211796	NA	2
sample_09595	0.290626	NA	2
sample_09596	0.124498	NA	1
sample_09597	0.007722	NA	1
sample_09598	0.265801	NA	2
sample_09599	0.25132	NA	2
sample_09600	0.253913	NA	2
sample_09601	0.233111	NA	2
sample_09602	0.010212	NA	1
sample_09603	0.254922	NA	2
sample_09604	0.009761	NA	1
sample_09605	0.220272	NA	2
sample_09606	0.261172	NA	2
sample_09607	0.009926	NA	1
sample_09608	0.236381	NA	2
sample_09609	0.010422	NA	1
sample_09610	0.242111	NA	2
sample_09611	0.263948	NA	2
sample_09612	0.246765	NA	2
sample_09613	0.010292	NA	1
sample_09614	0.010142	NA	1
sample_09615	0.260135	NA	2
sample_09616	0.269326	NA	2
sample_09617	0.302169	NA	2
sample_09618	0.120464	NA	2
sample_09619	0.264124	NA	2
sample_09620	0.301225	NA	2
sample_09621	0.009639	NA	1
sample_09622	0.262743	NA	2
sample_09623	0.229985	NA	2
sample_09624	0.233036	NA	2
sample_09625	0.264962	NA	2
sample_09626	0.010951	NA	1
sample_09627	0.30043	NA	2
sample_09628	0.010384	NA	1
sample_09629	0.197762	NA	2
sample_09630	0.010492	NA	1
sample_09631	0.289008	NA	2
sample_09632	0.010227	NA	1
sample_09633	0.235652	NA	2
sample_09634	0.00616	NA	1
sample_09635	0.123957	NA	2
sample_09636	0.011827	NA	1
sample_09637	0.008982	NA	1
sample_09638	0.194292	NA	2
sample_09639	0.008487	NA	1
sample_09640	0.011391	NA	1
sample_09641	0.204713	NA	2
sample_09642	0.231471	NA	2
sample_09643	0.010522	NA	1
sample_09644	0.181315	NA	2
sample_09645	0.011562	NA	1
sample_09646	0.112422	NA	2
sample_09647	0.268443	NA	2
sample_09648	0.011315	NA	1
sample_09649	0.00996	NA	1
sample_09650	0.273972	NA	2
sample_09651	0.010064	NA	1
sample_09652	0.237952	NA	2
sample_09653	0.264988	NA	2
sample_09654	0.011759	NA	1
sample_09655	0.011176	NA	1
sample_09656	0.284207	NA	2
sample_09657	0.231935	NA	2
sample_09658	0.210199	NA	2
sample_09659	0.011138	NA	1
sample_09660	0.226579	NA	2
sample_09661	0.240233	NA	2
sample_09662	0.25901	NA	2
sample_09663	0.01372	NA	1
sample_09664	0.011621	NA	1
sample_09665	0.010648	NA	1
sample_09666	0.010607	NA	1
sample_09667	0.270068	NA	2
sample_09668	0.12511	NA	2
sample_09669	0.009626	NA	1
sample_09670	0.01021	NA	1
sample_09671	0.234804	NA	2
sample_09672	0.256713	NA	2
sample_09673	0.250779	NA	2
sample_09674	0.005215	NA	1
sample_09675	0.011065	NA	1
sample_09676	0.009139	NA	1
sample_09677	0.302358	NA	2
sample_09678	0.007575	NA	1
sample_09679	0.011823	NA	1
sample_09680	0.220429	NA	2
sample_09681	0.232039	NA	2
sample_09682	0.25991	NA	2
sample_09683	0.008766	NA	1
sample_09684	0.011471	NA	1
sample_09685	0.009626	NA	1
sample_09686	0.009142	NA	1
sample_09687	0.006607	NA	1
sample_09688	0.087628	NA	2
sample_09689	0.251504	NA	2
sample_09690	0.286516	NA	2
sample_09691	0.240393	NA	2
sample_09692	0.244259	NA	2
sample_09693	0.010777	NA	1
sample_09694	0.009838	NA	1
sample_09695	0.207677	NA	2
sample_09696	0.191603	NA	2
sample_09697	0.006132	NA	1
sample_09698	0.267271	NA	2
sample_09699	0.256283	NA	2
sample_09700	0.011635	NA	1
sample_09701	0.231726	NA	2
sample_09702	0.103246	NA	1
sample_09703	0.307696	NA	2
sample_09704	0.232451	NA	2
sample_09705	0.010485	NA	1
sample_09706	0.2804	NA	2
sample_09707	0.008446	NA	1
sample_09708	0.011642	NA	1
sample_09709	0.189593	NA	2
sample_09710	0.009491	NA	1
sample_09711	0.129361	NA	1
sample_09712	0.120047	NA	1
sample_09713	0.234113	NA	2
sample_09714	0.252185	NA	2
sample_09715	0.204832	NA	2
sample_09716	0.238006	NA	2
sample_09717	0.286927	NA	2
sample_09718	0.260791	NA	2
sample_09719	0.013523	NA	1
sample_09720	0.262424	NA	2
sample_09721	0.010125	NA	1
sample_09722	0.308859	NA	2
sample_09723	0.010355	NA	1
sample_09724	0.010856	NA	1
sample_09725	0.240356	NA	2
sample_09726	0.123252	NA	1
sample_09727	0.248723	NA	2
sample_09728	0.284084	NA	2
sample_09729	0.297247	NA	2
sample_09730	0.009325	NA	1
sample_09731	0.01068	NA	1
sample_09732	0.010502	NA	1
sample_09733	0.225877	NA	2
sample_09734	0.275224	NA	2
sample_09735	0.098055	NA	2
sample_09736	0.010831	NA	1
sample_09737	0.244481	NA	2
sample_09738	0.272445	NA	2
sample_09739	0.267916	NA	2
sample_09740	0.264274	NA	2
sample_09741	0.011441	NA	1
sample_09742	0.236915	NA	2
sample_09743	0.012182	NA	1
sample_09744	0.232332	NA	2
sample_09745	0.007052	NA	1
sample_09746	0.011674	NA	1
sample_09747	0.011295	NA	1
sample_09748	0.010208	NA	1
sample_09749	0.010552	NA	1
sample_09750	0.220365	NA	2
sample_09751	0.22241	NA	2
sample_09752	0.008507	NA	1
sample_09753	0.010818	NA	1
sample_09754	0.012318	NA	1
sample_09755	0.262439	NA	2
sample_09756	0.289451	NA	2
sample_09757	0.013226	NA	1
sample_09758	0.010074	NA	1
sample_09759	0.265836	NA	2
